#B	Created:	02.09.2017 20:16:47
##	Version	SeaStar	7.49
#5	Field separation:	0
#2	Date & Time:	1
#6	Decimal point:	,
#7	Date def.:	dd.mm.yyyy	.
#8	Time def.:	:
##	Axis	0	Temperature(°C)	clRed	FALSE
##	Axis	1	Depth(m)	clBlue	TRUE
##	Series	0	Temp(°C)	clRed	0	Temp(°C)	2
##	Series	1	Depth(m)	clBlue	1	Depth(m)	2
##	Recorder	9	DST centi	8762
##	Chart	9C8762DAT	
#D	Data:	2916	02.09.2017 12:10:00	02.09.2017 20:15:50
1	02.09.2017 12:10:00,000	21,84	1,03
2	02.09.2017 12:10:10,000	21,84	1,03
3	02.09.2017 12:10:20,000	21,84	0,79
4	02.09.2017 12:10:30,000	21,84	1,03
5	02.09.2017 12:10:40,000	21,81	1,00
6	02.09.2017 12:10:50,000	21,81	0,76
7	02.09.2017 12:11:00,000	21,78	0,96
8	02.09.2017 12:11:10,000	21,78	0,96
9	02.09.2017 12:11:20,000	21,76	1,17
10	02.09.2017 12:11:30,000	21,76	0,93
11	02.09.2017 12:11:40,000	21,76	1,17
12	02.09.2017 12:11:50,000	21,76	0,93
13	02.09.2017 12:12:00,000	21,76	0,93
14	02.09.2017 12:12:10,000	21,73	0,89
15	02.09.2017 12:12:20,000	21,73	1,13
16	02.09.2017 12:12:30,000	21,73	0,89
17	02.09.2017 12:12:40,000	21,70	1,10
18	02.09.2017 12:12:50,000	21,70	1,10
19	02.09.2017 12:13:00,000	21,67	1,07
20	02.09.2017 12:13:10,000	21,61	1,00
21	02.09.2017 12:13:20,000	21,55	1,17
22	02.09.2017 12:13:30,000	21,52	1,14
23	02.09.2017 12:13:40,000	21,52	1,14
24	02.09.2017 12:13:50,000	21,52	1,14
25	02.09.2017 12:14:00,000	21,43	1,27
26	02.09.2017 12:14:10,000	21,35	1,17
27	02.09.2017 12:14:20,000	21,32	1,14
28	02.09.2017 12:14:30,000	21,23	1,27
29	02.09.2017 12:14:40,000	21,14	1,41
30	02.09.2017 12:14:50,000	21,06	1,31
31	02.09.2017 12:15:00,000	21,06	1,07
32	02.09.2017 12:15:10,000	21,06	1,07
33	02.09.2017 12:15:20,000	21,00	1,24
34	02.09.2017 12:15:30,000	20,97	1,20
35	02.09.2017 12:15:40,000	20,94	1,17
36	02.09.2017 12:15:50,000	20,91	1,13
37	02.09.2017 12:16:00,000	20,88	1,34
38	02.09.2017 12:16:10,000	20,85	1,07
39	02.09.2017 12:16:20,000	20,79	1,00
40	02.09.2017 12:16:30,000	20,76	0,96
41	02.09.2017 12:16:40,000	20,73	1,17
42	02.09.2017 12:16:50,000	20,68	1,10
43	02.09.2017 12:17:00,000	20,65	1,30
44	02.09.2017 12:17:10,000	20,62	1,27
45	02.09.2017 12:17:20,000	20,59	0,99
46	02.09.2017 12:17:30,000	20,56	1,20
47	02.09.2017 12:17:40,000	20,50	1,13
48	02.09.2017 12:17:50,000	20,47	1,10
49	02.09.2017 12:18:00,000	20,44	1,06
50	02.09.2017 12:18:10,000	20,41	1,03
51	02.09.2017 12:18:20,000	20,35	1,20
52	02.09.2017 12:18:30,000	20,32	1,16
53	02.09.2017 12:18:40,000	20,30	1,13
54	02.09.2017 12:18:50,000	20,24	1,30
55	02.09.2017 12:19:00,000	20,21	1,27
56	02.09.2017 12:19:10,000	20,18	1,23
57	02.09.2017 12:19:20,000	20,12	1,16
58	02.09.2017 12:19:30,000	20,09	1,13
59	02.09.2017 12:19:40,000	20,06	1,33
60	02.09.2017 12:19:50,000	20,03	1,30
61	02.09.2017 12:20:00,000	19,97	1,23
62	02.09.2017 12:20:10,000	19,94	1,43
63	02.09.2017 12:20:20,000	19,91	1,16
64	02.09.2017 12:20:30,000	19,86	1,33
65	02.09.2017 12:20:40,000	19,83	1,29
66	02.09.2017 12:20:50,000	19,77	1,22
67	02.09.2017 12:21:00,000	19,74	1,43
68	02.09.2017 12:21:10,000	19,68	1,12
69	02.09.2017 12:21:20,000	19,62	1,29
70	02.09.2017 12:21:30,000	19,59	1,26
71	02.09.2017 12:21:40,000	19,53	1,19
72	02.09.2017 12:21:50,000	19,47	1,12
73	02.09.2017 12:22:00,000	19,41	1,29
74	02.09.2017 12:22:10,000	19,35	1,22
75	02.09.2017 12:22:20,000	19,30	1,39
76	02.09.2017 12:22:30,000	19,24	1,32
77	02.09.2017 12:22:40,000	19,18	1,25
78	02.09.2017 12:22:50,000	19,15	1,21
79	02.09.2017 12:23:00,000	19,09	1,38
80	02.09.2017 12:23:10,000	19,03	1,31
81	02.09.2017 12:23:20,000	19,00	1,28
82	02.09.2017 12:23:30,000	18,94	1,20
83	02.09.2017 12:23:40,000	18,85	1,34
84	02.09.2017 12:23:50,000	18,79	1,27
85	02.09.2017 12:24:00,000	18,73	1,20
86	02.09.2017 12:24:10,000	18,71	1,16
87	02.09.2017 12:24:20,000	18,65	1,33
88	02.09.2017 12:24:30,000	18,59	1,26
89	02.09.2017 12:24:40,000	18,53	1,19
90	02.09.2017 12:24:50,000	18,47	1,12
91	02.09.2017 12:25:00,000	18,23	1,80
92	02.09.2017 12:25:10,000	12,32	14,13
93	02.09.2017 12:25:20,000	10,55	14,36
94	02.09.2017 12:25:30,000	9,79	13,91
95	02.09.2017 12:25:40,000	8,99	14,84
96	02.09.2017 12:25:50,000	7,87	16,10
97	02.09.2017 12:26:00,000	7,00	16,47
98	02.09.2017 12:26:10,000	6,19	18,36
99	02.09.2017 12:26:20,000	5,29	20,14
100	02.09.2017 12:26:30,000	3,74	22,56
101	02.09.2017 12:26:40,000	2,55	23,99
102	02.09.2017 12:26:50,000	1,73	25,16
103	02.09.2017 12:27:00,000	1,22	26,22
104	02.09.2017 12:27:10,000	0,81	24,29
105	02.09.2017 12:27:20,000	0,45	22,40
106	02.09.2017 12:27:30,000	0,20	21,39
107	02.09.2017 12:27:40,000	0,00	20,42
108	02.09.2017 12:27:50,000	-0,12	20,75
109	02.09.2017 12:28:00,000	-0,25	19,64
110	02.09.2017 12:28:10,000	-0,17	18,29
111	02.09.2017 12:28:20,000	-0,17	17,33
112	02.09.2017 12:28:30,000	0,20	16,33
113	02.09.2017 12:28:40,000	0,81	17,06
114	02.09.2017 12:28:50,000	0,29	19,08
115	02.09.2017 12:29:00,000	0,00	19,45
116	02.09.2017 12:29:10,000	-0,12	19,07
117	02.09.2017 12:29:20,000	-0,21	18,73
118	02.09.2017 12:29:30,000	-0,21	18,24
119	02.09.2017 12:29:40,000	-0,21	17,76
120	02.09.2017 12:29:50,000	-0,17	17,33
121	02.09.2017 12:30:00,000	0,12	16,47
122	02.09.2017 12:30:10,000	0,57	15,57
123	02.09.2017 12:30:20,000	0,61	15,61
124	02.09.2017 12:30:30,000	0,73	15,76
125	02.09.2017 12:30:40,000	0,73	16,48
126	02.09.2017 12:30:50,000	0,73	17,21
127	02.09.2017 12:31:00,000	0,53	18,41
128	02.09.2017 12:31:10,000	0,37	19,90
129	02.09.2017 12:31:20,000	0,25	21,44
130	02.09.2017 12:31:30,000	0,04	21,67
131	02.09.2017 12:31:40,000	-0,12	21,47
132	02.09.2017 12:31:50,000	-0,17	21,18
133	02.09.2017 12:32:00,000	-0,12	20,75
134	02.09.2017 12:32:10,000	-0,17	20,70
135	02.09.2017 12:32:20,000	-0,12	20,75
136	02.09.2017 12:32:30,000	-0,21	21,13
137	02.09.2017 12:32:40,000	-0,29	21,76
138	02.09.2017 12:32:50,000	-0,29	22,72
139	02.09.2017 12:33:00,000	-0,25	22,53
140	02.09.2017 12:33:10,000	-0,25	22,77
141	02.09.2017 12:33:20,000	-0,12	22,44
142	02.09.2017 12:33:30,000	-0,21	22,82
143	02.09.2017 12:33:40,000	-0,21	22,34
144	02.09.2017 12:33:50,000	-0,29	22,24
145	02.09.2017 12:34:00,000	-0,29	22,48
146	02.09.2017 12:34:10,000	-0,25	22,53
147	02.09.2017 12:34:20,000	-0,21	22,58
148	02.09.2017 12:34:30,000	-0,29	22,96
149	02.09.2017 12:34:40,000	-0,33	23,15
150	02.09.2017 12:34:50,000	-0,33	23,64
151	02.09.2017 12:35:00,000	-0,25	23,98
152	02.09.2017 12:35:10,000	-0,17	24,56
153	02.09.2017 12:35:20,000	-0,12	25,09
154	02.09.2017 12:35:30,000	0,00	25,72
155	02.09.2017 12:35:40,000	-0,04	26,39
156	02.09.2017 12:35:50,000	-0,04	25,91
157	02.09.2017 12:36:00,000	0,08	25,09
158	02.09.2017 12:36:10,000	0,00	24,27
159	02.09.2017 12:36:20,000	-0,21	23,78
160	02.09.2017 12:36:30,000	-0,25	22,77
161	02.09.2017 12:36:40,000	-0,29	22,24
162	02.09.2017 12:36:50,000	-0,29	22,00
163	02.09.2017 12:37:00,000	-0,29	22,00
164	02.09.2017 12:37:10,000	-0,29	22,24
165	02.09.2017 12:37:20,000	-0,29	22,48
166	02.09.2017 12:37:30,000	-0,29	22,48
167	02.09.2017 12:37:40,000	-0,29	22,24
168	02.09.2017 12:37:50,000	-0,29	22,24
169	02.09.2017 12:38:00,000	-0,29	22,48
170	02.09.2017 12:38:10,000	-0,29	22,72
171	02.09.2017 12:38:20,000	-0,29	22,72
172	02.09.2017 12:38:30,000	-0,29	22,72
173	02.09.2017 12:38:40,000	-0,29	22,96
174	02.09.2017 12:38:50,000	-0,33	23,64
175	02.09.2017 12:39:00,000	-0,25	24,46
176	02.09.2017 12:39:10,000	-0,08	24,66
