#B	Created:	30.08.2017 14:39:11
##	Version	SeaStar	7.49
#5	Field separation:	0
#2	Date & Time:	1
#6	Decimal point:	,
#7	Date def.:	dd.mm.yyyy	.
#8	Time def.:	:
##	Axis	0	Temperature(°C)	clRed	FALSE
##	Axis	1	Depth(m)	clBlue	TRUE
##	Series	0	Temp(°C)	clRed	0	Temp(°C)	2
##	Series	1	Depth(m)	clBlue	1	Depth(m)	2
##	Recorder	4	DST centi	8765
##	Chart	4C8765DAT	
#D	Data:	341	30.08.2017 13:42:00	30.08.2017 14:38:40
1	30.08.2017 13:42:00,000	23,20	3,53
2	30.08.2017 13:42:10,000	23,20	3,53
3	30.08.2017 13:42:20,000	23,17	3,53
4	30.08.2017 13:42:30,000	23,17	3,53
5	30.08.2017 13:42:40,000	23,17	3,53
6	30.08.2017 13:42:50,000	23,14	3,66
7	30.08.2017 13:43:00,000	23,14	3,66
8	30.08.2017 13:43:10,000	23,14	3,30
9	30.08.2017 13:43:20,000	23,14	3,53
10	30.08.2017 13:43:30,000	23,11	3,30
11	30.08.2017 13:43:40,000	23,11	3,30
12	30.08.2017 13:43:50,000	23,08	3,30
13	30.08.2017 13:44:00,000	23,08	3,30
14	30.08.2017 13:44:10,000	23,08	3,53
15	30.08.2017 13:44:20,000	23,08	3,53
16	30.08.2017 13:44:30,000	23,05	3,53
17	30.08.2017 13:44:40,000	23,05	3,30
18	30.08.2017 13:44:50,000	23,02	3,30
19	30.08.2017 13:45:00,000	23,02	3,53
20	30.08.2017 13:45:10,000	23,02	3,53
21	30.08.2017 13:45:20,000	22,99	3,30
22	30.08.2017 13:45:30,000	22,99	3,06
23	30.08.2017 13:45:40,000	22,99	3,53
24	30.08.2017 13:45:50,000	22,96	3,30
25	30.08.2017 13:46:00,000	22,96	3,53
26	30.08.2017 13:46:10,000	22,76	3,53
27	30.08.2017 13:46:20,000	22,56	3,53
28	30.08.2017 13:46:30,000	22,36	3,75
29	30.08.2017 13:46:40,000	22,15	3,30
30	30.08.2017 13:46:50,000	22,01	3,81
31	30.08.2017 13:47:00,000	21,84	3,53
32	30.08.2017 13:47:10,000	21,69	3,65
33	30.08.2017 13:47:20,000	21,57	3,53
34	30.08.2017 13:47:30,000	21,43	3,53
35	30.08.2017 13:47:40,000	21,28	3,53
36	30.08.2017 13:47:50,000	21,17	3,53
37	30.08.2017 13:48:00,000	21,08	3,53
38	30.08.2017 13:48:10,000	21,02	3,30
39	30.08.2017 13:48:20,000	20,96	3,53
40	30.08.2017 13:48:30,000	20,91	3,53
41	30.08.2017 13:48:40,000	20,88	3,53
42	30.08.2017 13:48:50,000	20,85	3,53
43	30.08.2017 13:49:00,000	20,82	3,53
44	30.08.2017 13:49:10,000	20,79	3,53
45	30.08.2017 13:49:20,000	20,76	3,53
46	30.08.2017 13:49:30,000	20,76	3,53
47	30.08.2017 13:49:40,000	20,76	3,53
48	30.08.2017 13:49:50,000	20,73	3,30
49	30.08.2017 13:50:00,000	20,73	3,30
50	30.08.2017 13:50:10,000	20,73	3,30
51	30.08.2017 13:50:20,000	20,73	3,06
52	30.08.2017 13:50:30,000	20,73	3,06
53	30.08.2017 13:50:40,000	20,73	3,30
54	30.08.2017 13:50:50,000	20,73	3,53
55	30.08.2017 13:51:00,000	20,73	3,30
56	30.08.2017 13:51:10,000	20,73	3,30
57	30.08.2017 13:51:20,000	20,73	3,06
58	30.08.2017 13:51:30,000	20,73	3,53
59	30.08.2017 13:51:40,000	20,73	3,30
60	30.08.2017 13:51:50,000	20,76	3,30
61	30.08.2017 13:52:00,000	20,79	3,30
62	30.08.2017 13:52:10,000	20,82	3,30
63	30.08.2017 13:52:20,000	20,82	3,30
64	30.08.2017 13:52:30,000	20,85	3,53
65	30.08.2017 13:52:40,000	20,88	3,30
66	30.08.2017 13:52:50,000	20,88	3,30
67	30.08.2017 13:53:00,000	20,85	3,53
68	30.08.2017 13:53:10,000	20,88	3,30
69	30.08.2017 13:53:20,000	20,94	3,30
70	30.08.2017 13:53:30,000	20,99	3,30
