#B	Created:	30.08.2017 14:48:27
##	Version	SeaStar	7.49
#5	Field separation:	0
#2	Date & Time:	1
#6	Decimal point:	,
#7	Date def.:	dd.mm.yyyy	.
#8	Time def.:	:
##	Axis	0	Temperature(°C)	clRed	FALSE
##	Axis	1	Depth(m)	clBlue	TRUE
##	Series	0	Temp(°C)	clRed	0	Temp(°C)	2
##	Series	1	Depth(m)	clBlue	1	Depth(m)	2
##	Recorder	7	DST centi	8762
##	Chart	7C8762DAT	
#D	Data:	347	30.08.2017 13:50:00	30.08.2017 14:47:40
1	30.08.2017 13:50:00,000	22,37	1,17
2	30.08.2017 13:50:10,000	22,37	1,17
3	30.08.2017 13:50:20,000	22,37	0,92
4	30.08.2017 13:50:30,000	22,34	1,13
5	30.08.2017 13:50:40,000	22,31	1,10
6	30.08.2017 13:50:50,000	22,31	1,10
7	30.08.2017 13:51:00,000	22,28	1,06
8	30.08.2017 13:51:10,000	22,28	1,06
9	30.08.2017 13:51:20,000	22,25	1,03
10	30.08.2017 13:51:30,000	22,25	1,03
11	30.08.2017 13:51:40,000	22,22	1,24
12	30.08.2017 13:51:50,000	22,22	1,24
13	30.08.2017 13:52:00,000	22,19	0,96
14	30.08.2017 13:52:10,000	22,16	1,17
15	30.08.2017 13:52:20,000	22,16	0,93
16	30.08.2017 13:52:30,000	22,13	1,13
17	30.08.2017 13:52:40,000	22,10	1,10
18	30.08.2017 13:52:50,000	22,10	1,10
19	30.08.2017 13:53:00,000	22,08	1,06
20	30.08.2017 13:53:10,000	22,05	1,27
21	30.08.2017 13:53:20,000	22,02	1,24
22	30.08.2017 13:53:30,000	21,99	1,20
23	30.08.2017 13:53:40,000	21,99	1,20
24	30.08.2017 13:53:50,000	21,96	1,17
25	30.08.2017 13:54:00,000	21,93	0,89
26	30.08.2017 13:54:10,000	21,90	1,10
27	30.08.2017 13:54:20,000	21,87	1,07
28	30.08.2017 13:54:30,000	21,84	1,03
29	30.08.2017 13:54:40,000	21,84	1,27
30	30.08.2017 13:54:50,000	21,81	1,48
31	30.08.2017 13:55:00,000	21,78	1,20
32	30.08.2017 13:55:10,000	21,76	1,41
33	30.08.2017 13:55:20,000	21,73	1,38
34	30.08.2017 13:55:30,000	21,67	1,31
35	30.08.2017 13:55:40,000	21,64	1,27
36	30.08.2017 13:55:50,000	21,58	0,96
37	30.08.2017 13:56:00,000	21,55	1,41
38	30.08.2017 13:56:10,000	21,49	1,34
39	30.08.2017 13:56:20,000	21,46	1,31
40	30.08.2017 13:56:30,000	21,43	1,27
41	30.08.2017 13:56:40,000	21,38	1,20
42	30.08.2017 13:56:50,000	21,32	1,38
43	30.08.2017 13:57:00,000	21,26	1,31
44	30.08.2017 13:57:10,000	21,20	1,00
45	30.08.2017 13:57:20,000	21,14	1,17
46	30.08.2017 13:57:30,000	21,08	1,34
47	30.08.2017 13:57:40,000	21,03	1,27
48	30.08.2017 13:57:50,000	21,00	1,48
49	30.08.2017 13:58:00,000	20,88	1,34
50	30.08.2017 13:58:10,000	20,79	1,48
51	30.08.2017 13:58:20,000	20,71	1,37
52	30.08.2017 13:58:30,000	20,65	1,55
53	30.08.2017 13:58:40,000	20,56	1,44
54	30.08.2017 13:58:50,000	20,47	1,58
55	30.08.2017 13:59:00,000	20,38	1,23
56	30.08.2017 13:59:10,000	16,53	10,82
57	30.08.2017 13:59:20,000	13,18	10,12
58	30.08.2017 13:59:30,000	11,30	9,02
59	30.08.2017 13:59:40,000	10,26	7,98
60	30.08.2017 13:59:50,000	9,59	6,68
61	30.08.2017 14:00:00,000	8,99	5,21
62	30.08.2017 14:00:10,000	8,45	4,79
63	30.08.2017 14:00:20,000	8,04	4,52
64	30.08.2017 14:00:30,000	7,59	7,82
65	30.08.2017 14:00:40,000	7,21	9,27
66	30.08.2017 14:00:50,000	6,93	11,09
67	30.08.2017 14:01:00,000	6,65	13,15
68	30.08.2017 14:01:10,000	6,47	13,41
69	30.08.2017 14:01:20,000	6,40	12,60
70	30.08.2017 14:01:30,000	6,30	10,30
71	30.08.2017 14:01:40,000	6,26	8,33
72	30.08.2017 14:01:50,000	6,19	6,80
73	30.08.2017 14:02:00,000	6,08	5,22
74	30.08.2017 14:02:10,000	5,94	3,84
75	30.08.2017 14:02:20,000	5,80	3,19
76	30.08.2017 14:02:30,000	5,58	2,92
77	30.08.2017 14:02:40,000	5,43	2,98
