#B	Created:	14.09.2017 05:19:18
##	Version	SeaStar	7.49
#5	Field separation:	0
#2	Date & Time:	1
#6	Decimal point:	,
#7	Date def.:	dd.mm.yyyy	.
#8	Time def.:	:
##	Axis	0	Temperature(°C)	clRed	FALSE
##	Axis	1	Depth(m)	clBlue	TRUE
##	Series	0	Temp(°C)	clRed	0	Temp(°C)	2
##	Series	1	Depth(m)	clBlue	1	Depth(m)	2
##	Recorder	68	DST centi	8047
##	Chart	68C8047DAT	
#D	Data:	894	14.09.2017 02:50:00	14.09.2017 05:18:50
1	14.09.2017 02:50:00,000	19,71	0,00
2	14.09.2017 02:50:10,000	19,62	0,00
3	14.09.2017 02:50:20,000	19,54	0,00
4	14.09.2017 02:50:30,000	19,45	0,00
5	14.09.2017 02:50:40,000	19,36	0,00
6	14.09.2017 02:50:50,000	19,27	0,00
7	14.09.2017 02:51:00,000	19,21	0,00
8	14.09.2017 02:51:10,000	19,09	0,00
9	14.09.2017 02:51:20,000	19,03	0,00
10	14.09.2017 02:51:30,000	18,91	0,00
11	14.09.2017 02:51:40,000	18,86	0,00
12	14.09.2017 02:51:50,000	18,77	0,00
13	14.09.2017 02:52:00,000	18,68	0,00
14	14.09.2017 02:52:10,000	18,59	0,00
15	14.09.2017 02:52:20,000	18,50	0,00
16	14.09.2017 02:52:30,000	18,41	0,00
17	14.09.2017 02:52:40,000	18,32	0,00
18	14.09.2017 02:52:50,000	18,23	0,00
19	14.09.2017 02:53:00,000	18,14	0,00
20	14.09.2017 02:53:10,000	18,05	0,00
21	14.09.2017 02:53:20,000	17,96	0,00
22	14.09.2017 02:53:30,000	17,87	0,00
23	14.09.2017 02:53:40,000	17,81	0,00
24	14.09.2017 02:53:50,000	17,73	0,00
25	14.09.2017 02:54:00,000	17,64	0,00
26	14.09.2017 02:54:10,000	17,55	0,00
27	14.09.2017 02:54:20,000	17,46	0,00
28	14.09.2017 02:54:30,000	17,37	0,00
29	14.09.2017 02:54:40,000	17,31	0,00
30	14.09.2017 02:54:50,000	17,25	0,00
31	14.09.2017 02:55:00,000	17,16	0,00
32	14.09.2017 02:55:10,000	17,07	0,00
33	14.09.2017 02:55:20,000	16,98	0,00
34	14.09.2017 02:55:30,000	16,89	0,00
35	14.09.2017 02:55:40,000	16,83	0,00
36	14.09.2017 02:55:50,000	16,74	0,00
37	14.09.2017 02:56:00,000	16,64	0,00
38	14.09.2017 02:56:10,000	16,58	0,00
39	14.09.2017 02:56:20,000	16,49	0,00
40	14.09.2017 02:56:30,000	16,40	0,00
41	14.09.2017 02:56:40,000	16,31	0,00
42	14.09.2017 02:56:50,000	16,22	0,00
43	14.09.2017 02:57:00,000	16,16	0,00
44	14.09.2017 02:57:10,000	16,07	0,00
45	14.09.2017 02:57:20,000	15,98	0,00
46	14.09.2017 02:57:30,000	15,92	0,00
47	14.09.2017 02:57:40,000	15,83	0,00
48	14.09.2017 02:57:50,000	15,77	0,00
49	14.09.2017 02:58:00,000	15,67	0,00
50	14.09.2017 02:58:10,000	15,58	0,00
51	14.09.2017 02:58:20,000	15,52	0,00
52	14.09.2017 02:58:30,000	15,43	0,00
53	14.09.2017 02:58:40,000	15,37	0,00
54	14.09.2017 02:58:50,000	15,28	0,00
55	14.09.2017 02:59:00,000	15,19	0,00
56	14.09.2017 02:59:10,000	15,12	0,00
57	14.09.2017 02:59:20,000	13,33	0,15
58	14.09.2017 02:59:30,000	10,36	1,73
59	14.09.2017 02:59:40,000	8,26	1,28
60	14.09.2017 02:59:50,000	6,88	1,51
61	14.09.2017 03:00:00,000	6,00	1,96
62	14.09.2017 03:00:10,000	5,14	1,96
63	14.09.2017 03:00:20,000	4,71	2,86
64	14.09.2017 03:00:30,000	4,56	4,69
65	14.09.2017 03:00:40,000	4,60	6,52
66	14.09.2017 03:00:50,000	4,53	8,51
67	14.09.2017 03:01:00,000	4,16	10,09
68	14.09.2017 03:01:10,000	4,12	11,87
69	14.09.2017 03:01:20,000	3,86	14,20
70	14.09.2017 03:01:30,000	3,26	15,41
71	14.09.2017 03:01:40,000	2,12	14,47
72	14.09.2017 03:01:50,000	1,26	13,93
73	14.09.2017 03:02:00,000	1,02	13,33
74	14.09.2017 03:02:10,000	0,74	12,70
75	14.09.2017 03:02:20,000	0,54	12,58
76	14.09.2017 03:02:30,000	0,50	13,46
77	14.09.2017 03:02:40,000	0,46	14,56
78	14.09.2017 03:02:50,000	0,30	16,04
79	14.09.2017 03:03:00,000	0,22	16,90
80	14.09.2017 03:03:10,000	0,14	17,30
81	14.09.2017 03:03:20,000	0,02	17,00
82	14.09.2017 03:03:30,000	-0,02	16,74
83	14.09.2017 03:03:40,000	-0,11	16,69
84	14.09.2017 03:03:50,000	-0,11	16,69
85	14.09.2017 03:04:00,000	-0,15	16,22
86	14.09.2017 03:04:10,000	-0,15	15,76
87	14.09.2017 03:04:20,000	-0,15	15,54
88	14.09.2017 03:04:30,000	-0,19	15,74
89	14.09.2017 03:04:40,000	-0,19	15,29
90	14.09.2017 03:04:50,000	-0,19	15,51
91	14.09.2017 03:05:00,000	-0,19	15,29
92	14.09.2017 03:05:10,000	-0,07	15,81
93	14.09.2017 03:05:20,000	-0,02	17,42
94	14.09.2017 03:05:30,000	-0,11	18,50
95	14.09.2017 03:05:40,000	-0,19	18,90
96	14.09.2017 03:05:50,000	-0,23	19,56
97	14.09.2017 03:06:00,000	-0,23	20,69
98	14.09.2017 03:06:10,000	-0,27	21,57
99	14.09.2017 03:06:20,000	-0,27	23,15
100	14.09.2017 03:06:30,000	-0,31	23,58
101	14.09.2017 03:06:40,000	-0,35	23,78
102	14.09.2017 03:06:50,000	-0,35	23,56
103	14.09.2017 03:07:00,000	-0,39	23,53
104	14.09.2017 03:07:10,000	-0,35	23,33
105	14.09.2017 03:07:20,000	-0,35	23,56
106	14.09.2017 03:07:30,000	-0,35	24,01
107	14.09.2017 03:07:40,000	-0,35	24,46
108	14.09.2017 03:07:50,000	-0,39	24,66
109	14.09.2017 03:08:00,000	-0,35	24,91
110	14.09.2017 03:08:10,000	-0,35	24,91
111	14.09.2017 03:08:20,000	-0,39	24,89
112	14.09.2017 03:08:30,000	-0,39	24,44
113	14.09.2017 03:08:40,000	-0,39	24,21
114	14.09.2017 03:08:50,000	-0,39	24,21
115	14.09.2017 03:09:00,000	-0,39	24,89
116	14.09.2017 03:09:10,000	-0,39	26,25
117	14.09.2017 03:09:20,000	-0,35	27,63
118	14.09.2017 03:09:30,000	-0,31	29,02
119	14.09.2017 03:09:40,000	-0,35	29,90
120	14.09.2017 03:09:50,000	-0,35	29,67
121	14.09.2017 03:10:00,000	-0,35	30,12
122	14.09.2017 03:10:10,000	-0,35	30,58
123	14.09.2017 03:10:20,000	-0,27	31,53
124	14.09.2017 03:10:30,000	-0,23	32,24
125	14.09.2017 03:10:40,000	0,06	32,42
126	14.09.2017 03:10:50,000	0,30	33,25
127	14.09.2017 03:11:00,000	0,38	34,21
128	14.09.2017 03:11:10,000	0,58	35,02
129	14.09.2017 03:11:20,000	0,78	36,05
130	14.09.2017 03:11:30,000	1,06	37,13
131	14.09.2017 03:11:40,000	1,10	38,06
132	14.09.2017 03:11:50,000	0,98	39,12
133	14.09.2017 03:12:00,000	1,06	40,30
134	14.09.2017 03:12:10,000	1,26	41,34
135	14.09.2017 03:12:20,000	1,38	42,32
136	14.09.2017 03:12:30,000	1,46	43,50
137	14.09.2017 03:12:40,000	1,57	44,48
138	14.09.2017 03:12:50,000	1,61	45,87
139	14.09.2017 03:13:00,000	1,65	47,25
140	14.09.2017 03:13:10,000	1,65	48,62
141	14.09.2017 03:13:20,000	1,61	50,18
142	14.09.2017 03:13:30,000	1,53	51,72
143	14.09.2017 03:13:40,000	1,46	53,49
144	14.09.2017 03:13:50,000	1,38	55,03
145	14.09.2017 03:14:00,000	1,30	56,79
146	14.09.2017 03:14:10,000	1,22	58,79
147	14.09.2017 03:14:20,000	1,14	60,56
148	14.09.2017 03:14:30,000	1,06	62,78
149	14.09.2017 03:14:40,000	1,02	64,80
150	14.09.2017 03:14:50,000	1,06	66,42
151	14.09.2017 03:15:00,000	0,86	68,56
152	14.09.2017 03:15:10,000	0,58	70,66
153	14.09.2017 03:15:20,000	0,34	72,78
154	14.09.2017 03:15:30,000	0,22	74,98
155	14.09.2017 03:15:40,000	0,06	76,92
156	14.09.2017 03:15:50,000	-0,15	79,30
157	14.09.2017 03:16:00,000	-0,31	81,47
158	14.09.2017 03:16:10,000	-0,43	83,67
159	14.09.2017 03:16:20,000	-0,52	85,66
160	14.09.2017 03:16:30,000	-0,60	87,89
161	14.09.2017 03:16:40,000	-0,60	89,71
162	14.09.2017 03:16:50,000	-0,60	91,98
163	14.09.2017 03:17:00,000	-0,52	94,08
