#B	Created:	10.09.2017 23:51:43
##	Version	SeaStar	7.49
#5	Field separation:	0
#2	Date & Time:	1
#6	Decimal point:	,
#7	Date def.:	dd.mm.yyyy	.
#8	Time def.:	:
##	Axis	0	Temperature(°C)	clRed	FALSE
##	Axis	1	Depth(m)	clBlue	TRUE
##	Series	0	Temp(°C)	clRed	0	Temp(°C)	2
##	Series	1	Depth(m)	clBlue	1	Depth(m)	2
##	Recorder	27	DST centi	8762
##	Chart	27C8762DAT	
#D	Data:	1826	10.09.2017 18:45:00	10.09.2017 23:49:10
1	10.09.2017 18:45:00,000	20,06	1,09
2	10.09.2017 18:45:10,000	20,00	1,02
3	10.09.2017 18:45:20,000	19,91	1,16
4	10.09.2017 18:45:30,000	19,86	1,33
5	10.09.2017 18:45:40,000	19,74	1,67
6	10.09.2017 18:45:50,000	19,65	1,33
7	10.09.2017 18:46:00,000	19,56	1,22
8	10.09.2017 18:46:10,000	14,85	7,83
9	10.09.2017 18:46:20,000	11,49	7,58
10	10.09.2017 18:46:30,000	9,09	7,99
11	10.09.2017 18:46:40,000	7,11	6,73
12	10.09.2017 18:46:50,000	6,33	5,29
13	10.09.2017 18:47:00,000	5,40	4,62
14	10.09.2017 18:47:10,000	4,70	3,76
15	10.09.2017 18:47:20,000	4,56	3,10
16	10.09.2017 18:47:30,000	3,96	3,33
17	10.09.2017 18:47:40,000	3,74	3,05
18	10.09.2017 18:47:50,000	3,43	3,64
19	10.09.2017 18:48:00,000	2,94	5,44
20	10.09.2017 18:48:10,000	2,52	6,37
21	10.09.2017 18:48:20,000	2,28	7,29
22	10.09.2017 18:48:30,000	2,28	8,73
23	10.09.2017 18:48:40,000	2,13	10,71
24	10.09.2017 18:48:50,000	1,97	12,68
25	10.09.2017 18:49:00,000	1,89	15,00
26	10.09.2017 18:49:10,000	1,85	17,60
27	10.09.2017 18:49:20,000	1,50	20,05
28	10.09.2017 18:49:30,000	1,06	22,65
29	10.09.2017 18:49:40,000	0,77	24,72
30	10.09.2017 18:49:50,000	0,61	27,18
31	10.09.2017 18:50:00,000	0,49	29,92
32	10.09.2017 18:50:10,000	0,37	32,43
33	10.09.2017 18:50:20,000	0,25	32,52
34	10.09.2017 18:50:30,000	0,12	31,41
35	10.09.2017 18:50:40,000	0,04	30,35
36	10.09.2017 18:50:50,000	-0,04	30,01
37	10.09.2017 18:51:00,000	-0,08	29,23
38	10.09.2017 18:51:10,000	-0,04	31,21
39	10.09.2017 18:51:20,000	-0,04	32,66
40	10.09.2017 18:51:30,000	-0,04	35,07
41	10.09.2017 18:51:40,000	-0,04	36,27
42	10.09.2017 18:51:50,000	-0,08	35,74
43	10.09.2017 18:52:00,000	-0,04	35,07
44	10.09.2017 18:52:10,000	-0,04	34,59
45	10.09.2017 18:52:20,000	-0,04	34,35
46	10.09.2017 18:52:30,000	-0,04	33,86
47	10.09.2017 18:52:40,000	-0,08	33,09
48	10.09.2017 18:52:50,000	-0,08	32,85
49	10.09.2017 18:53:00,000	0,00	32,71
50	10.09.2017 18:53:10,000	0,04	33,48
51	10.09.2017 18:53:20,000	0,04	35,65
52	10.09.2017 18:53:30,000	0,00	37,05
53	10.09.2017 18:53:40,000	-0,04	38,44
54	10.09.2017 18:53:50,000	-0,12	39,31
55	10.09.2017 18:54:00,000	-0,08	40,32
56	10.09.2017 18:54:10,000	-0,12	41,24
57	10.09.2017 18:54:20,000	-0,12	42,20
58	10.09.2017 18:54:30,000	-0,08	42,49
59	10.09.2017 18:54:40,000	-0,08	42,25
60	10.09.2017 18:54:50,000	-0,04	42,06
61	10.09.2017 18:55:00,000	-0,04	41,82
62	10.09.2017 18:55:10,000	-0,08	41,53
63	10.09.2017 18:55:20,000	-0,12	41,48
64	10.09.2017 18:55:30,000	-0,12	41,24
65	10.09.2017 18:55:40,000	-0,12	41,48
66	10.09.2017 18:55:50,000	-0,17	41,91
67	10.09.2017 18:56:00,000	-0,12	41,96
68	10.09.2017 18:56:10,000	-0,12	42,44
69	10.09.2017 18:56:20,000	-0,17	42,64
70	10.09.2017 18:56:30,000	-0,17	42,15
71	10.09.2017 18:56:40,000	-0,12	41,72
72	10.09.2017 18:56:50,000	-0,12	41,48
73	10.09.2017 18:57:00,000	-0,08	41,77
74	10.09.2017 18:57:10,000	-0,08	42,25
75	10.09.2017 18:57:20,000	-0,12	42,93
76	10.09.2017 18:57:30,000	-0,12	44,62
77	10.09.2017 18:57:40,000	-0,08	46,59
78	10.09.2017 18:57:50,000	0,12	46,60
79	10.09.2017 18:58:00,000	0,25	46,51
80	10.09.2017 18:58:10,000	0,29	46,32
81	10.09.2017 18:58:20,000	0,33	45,64
82	10.09.2017 18:58:30,000	0,41	45,26
83	10.09.2017 18:58:40,000	0,25	44,82
84	10.09.2017 18:58:50,000	0,12	43,95
85	10.09.2017 18:59:00,000	0,08	43,66
86	10.09.2017 18:59:10,000	0,00	42,83
87	10.09.2017 18:59:20,000	-0,04	42,54
88	10.09.2017 18:59:30,000	-0,04	41,82
89	10.09.2017 18:59:40,000	-0,04	41,82
90	10.09.2017 18:59:50,000	-0,04	42,54
91	10.09.2017 19:00:00,000	-0,04	42,78
92	10.09.2017 19:00:10,000	-0,12	43,65
93	10.09.2017 19:00:20,000	-0,12	43,65
94	10.09.2017 19:00:30,000	-0,12	44,37
95	10.09.2017 19:00:40,000	-0,12	45,34
96	10.09.2017 19:00:50,000	-0,08	46,11
97	10.09.2017 19:01:00,000	0,12	47,32
98	10.09.2017 19:01:10,000	0,29	48,25
99	10.09.2017 19:01:20,000	0,53	49,51
100	10.09.2017 19:01:30,000	0,69	50,67
101	10.09.2017 19:01:40,000	0,53	52,64
102	10.09.2017 19:01:50,000	0,33	54,09
103	10.09.2017 19:02:00,000	0,08	55,48
104	10.09.2017 19:02:10,000	-0,12	56,92
105	10.09.2017 19:02:20,000	-0,25	58,22
106	10.09.2017 19:02:30,000	-0,37	60,00
107	10.09.2017 19:02:40,000	-0,54	61,49
108	10.09.2017 19:02:50,000	-0,67	63,03
109	10.09.2017 19:03:00,000	-0,75	64,87
110	10.09.2017 19:03:10,000	-0,83	66,70
111	10.09.2017 19:03:20,000	-0,96	68,72
112	10.09.2017 19:03:30,000	-1,04	70,55
113	10.09.2017 19:03:40,000	-1,09	72,92
114	10.09.2017 19:03:50,000	-1,13	74,80
115	10.09.2017 19:04:00,000	-1,17	77,16
116	10.09.2017 19:04:10,000	-1,17	79,34
117	10.09.2017 19:04:20,000	-1,21	81,95
118	10.09.2017 19:04:30,000	-1,21	84,36
119	10.09.2017 19:04:40,000	-1,26	86,97
120	10.09.2017 19:04:50,000	-1,26	89,63
121	10.09.2017 19:05:00,000	-1,26	92,04
122	10.09.2017 19:05:10,000	-1,30	94,89
123	10.09.2017 19:05:20,000	-1,26	97,36
124	10.09.2017 19:05:30,000	-1,26	99,78
125	10.09.2017 19:05:40,000	-1,21	102,25
126	10.09.2017 19:05:50,000	-1,17	104,47
127	10.09.2017 19:06:00,000	-1,17	106,65
128	10.09.2017 19:06:10,000	-1,17	108,83
129	10.09.2017 19:06:20,000	-1,13	111,05
130	10.09.2017 19:06:30,000	-1,13	112,99
131	10.09.2017 19:06:40,000	-1,09	114,97
132	10.09.2017 19:06:50,000	-1,04	116,96
133	10.09.2017 19:07:00,000	-1,00	118,70
134	10.09.2017 19:07:10,000	-0,96	120,20
135	10.09.2017 19:07:20,000	-0,96	121,65
136	10.09.2017 19:07:30,000	-0,88	123,45
137	10.09.2017 19:07:40,000	-0,83	124,95
138	10.09.2017 19:07:50,000	-0,79	126,21
139	10.09.2017 19:08:00,000	-0,75	127,71
140	10.09.2017 19:08:10,000	-0,71	128,73
141	10.09.2017 19:08:20,000	-0,67	129,75
142	10.09.2017 19:08:30,000	-0,62	131,25
143	10.09.2017 19:08:40,000	-0,62	132,70
144	10.09.2017 19:08:50,000	-0,58	133,48
145	10.09.2017 19:09:00,000	-0,54	134,98
146	10.09.2017 19:09:10,000	-0,54	135,95
147	10.09.2017 19:09:20,000	-0,50	137,45
148	10.09.2017 19:09:30,000	-0,50	138,42
149	10.09.2017 19:09:40,000	-0,46	139,19
150	10.09.2017 19:09:50,000	-0,46	140,64
151	10.09.2017 19:10:00,000	-0,46	141,85
152	10.09.2017 19:10:10,000	-0,41	142,87
153	10.09.2017 19:10:20,000	-0,37	143,89
154	10.09.2017 19:10:30,000	-0,33	145,15
155	10.09.2017 19:10:40,000	-0,29	146,17
156	10.09.2017 19:10:50,000	-0,29	147,62
157	10.09.2017 19:11:00,000	-0,25	148,39
158	10.09.2017 19:11:10,000	-0,25	149,60
159	10.09.2017 19:11:20,000	-0,21	150,38
160	10.09.2017 19:11:30,000	-0,21	151,83
161	10.09.2017 19:11:40,000	-0,21	153,04
162	10.09.2017 19:11:50,000	-0,21	153,77
163	10.09.2017 19:12:00,000	-0,17	155,03
164	10.09.2017 19:12:10,000	-0,17	156,24
165	10.09.2017 19:12:20,000	-0,17	157,45
166	10.09.2017 19:12:30,000	-0,17	158,42
167	10.09.2017 19:12:40,000	-0,12	159,68
168	10.09.2017 19:12:50,000	-0,12	160,89
169	10.09.2017 19:13:00,000	-0,12	162,10
170	10.09.2017 19:13:10,000	-0,08	163,60
171	10.09.2017 19:13:20,000	-0,08	164,81
172	10.09.2017 19:13:30,000	-0,08	166,26
173	10.09.2017 19:13:40,000	-0,08	167,23
174	10.09.2017 19:13:50,000	-0,08	168,69
175	10.09.2017 19:14:00,000	-0,04	169,95
176	10.09.2017 19:14:10,000	-0,04	171,40
177	10.09.2017 19:14:20,000	0,00	172,66
178	10.09.2017 19:14:30,000	0,00	174,11
179	10.09.2017 19:14:40,000	0,00	175,32
180	10.09.2017 19:14:50,000	0,04	176,82
181	10.09.2017 19:15:00,000	0,04	178,28
182	10.09.2017 19:15:10,000	0,04	179,97
183	10.09.2017 19:15:20,000	0,08	181,23
184	10.09.2017 19:15:30,000	0,08	182,68
185	10.09.2017 19:15:40,000	0,08	184,14
186	10.09.2017 19:15:50,000	0,08	185,59
187	10.09.2017 19:16:00,000	0,08	187,04
188	10.09.2017 19:16:10,000	0,12	188,30
189	10.09.2017 19:16:20,000	0,12	190,00
190	10.09.2017 19:16:30,000	0,12	191,21
191	10.09.2017 19:16:40,000	0,12	192,66
192	10.09.2017 19:16:50,000	0,12	194,12
193	10.09.2017 19:17:00,000	0,12	195,33
194	10.09.2017 19:17:10,000	0,16	197,07
195	10.09.2017 19:17:20,000	0,16	198,52
196	10.09.2017 19:17:30,000	0,16	199,73
197	10.09.2017 19:17:40,000	0,20	200,99
198	10.09.2017 19:17:50,000	0,20	202,69
199	10.09.2017 19:18:00,000	0,20	203,90
200	10.09.2017 19:18:10,000	0,20	205,35
201	10.09.2017 19:18:20,000	0,25	206,61
202	10.09.2017 19:18:30,000	0,25	208,07
203	10.09.2017 19:18:40,000	0,25	209,52
204	10.09.2017 19:18:50,000	0,25	210,73
205	10.09.2017 19:19:00,000	0,29	211,99
206	10.09.2017 19:19:10,000	0,29	213,69
207	10.09.2017 19:19:20,000	0,29	214,66
208	10.09.2017 19:19:30,000	0,29	216,11
209	10.09.2017 19:19:40,000	0,29	217,32
210	10.09.2017 19:19:50,000	0,33	219,06
211	10.09.2017 19:20:00,000	0,33	220,27
212	10.09.2017 19:20:10,000	0,33	221,73
213	10.09.2017 19:20:20,000	0,33	223,18
214	10.09.2017 19:20:30,000	0,37	224,44
215	10.09.2017 19:20:40,000	0,37	225,89
216	10.09.2017 19:20:50,000	0,37	227,59
217	10.09.2017 19:21:00,000	0,37	228,80
218	10.09.2017 19:21:10,000	0,37	230,01
219	10.09.2017 19:21:20,000	0,37	231,46
220	10.09.2017 19:21:30,000	0,37	232,92
221	10.09.2017 19:21:40,000	0,37	234,37
222	10.09.2017 19:21:50,000	0,37	235,82
223	10.09.2017 19:22:00,000	0,41	237,33
224	10.09.2017 19:22:10,000	0,41	238,54
225	10.09.2017 19:22:20,000	0,41	239,99
226	10.09.2017 19:22:30,000	0,41	241,44
227	10.09.2017 19:22:40,000	0,41	242,90
228	10.09.2017 19:22:50,000	0,45	244,40
229	10.09.2017 19:23:00,000	0,45	245,61
230	10.09.2017 19:23:10,000	0,45	247,06
231	10.09.2017 19:23:20,000	0,45	248,52
232	10.09.2017 19:23:30,000	0,45	249,97
233	10.09.2017 19:23:40,000	0,45	251,66
234	10.09.2017 19:23:50,000	0,45	253,12
