#B	Created:	14.09.2017 05:11:45
##	Version	SeaStar	7.49
#5	Field separation:	0
#2	Date & Time:	1
#6	Decimal point:	,
#7	Date def.:	dd.mm.yyyy	.
#8	Time def.:	:
##	Axis	0	Temperature(°C)	clRed	FALSE
##	Axis	1	Depth(m)	clBlue	TRUE
##	Series	0	Temp(°C)	clRed	0	Temp(°C)	2
##	Series	1	Depth(m)	clBlue	1	Depth(m)	2
##	Recorder	32	DST centi	8762
##	Chart	32C8762DAT	
#D	Data:	846	14.09.2017 02:50:00	14.09.2017 05:10:50
1	14.09.2017 02:50:00,000	21,17	0,72
2	14.09.2017 02:50:10,000	21,08	0,86
3	14.09.2017 02:50:20,000	21,03	0,79
4	14.09.2017 02:50:30,000	20,97	0,72
5	14.09.2017 02:50:40,000	20,88	0,62
6	14.09.2017 02:50:50,000	20,79	0,76
7	14.09.2017 02:51:00,000	20,73	0,93
8	14.09.2017 02:51:10,000	20,65	0,82
9	14.09.2017 02:51:20,000	20,56	0,72
10	14.09.2017 02:51:30,000	20,50	0,65
11	14.09.2017 02:51:40,000	20,44	0,82
12	14.09.2017 02:51:50,000	20,35	0,72
13	14.09.2017 02:52:00,000	20,27	0,85
14	14.09.2017 02:52:10,000	20,21	1,02
15	14.09.2017 02:52:20,000	20,12	0,92
16	14.09.2017 02:52:30,000	20,06	0,85
17	14.09.2017 02:52:40,000	19,97	0,75
18	14.09.2017 02:52:50,000	19,91	0,92
19	14.09.2017 02:53:00,000	19,83	0,81
20	14.09.2017 02:53:10,000	19,74	0,95
21	14.09.2017 02:53:20,000	19,68	0,88
22	14.09.2017 02:53:30,000	19,62	1,05
23	14.09.2017 02:53:40,000	19,53	0,94
24	14.09.2017 02:53:50,000	19,47	0,87
25	14.09.2017 02:54:00,000	19,38	1,01
26	14.09.2017 02:54:10,000	19,33	0,94
27	14.09.2017 02:54:20,000	19,24	0,83
28	14.09.2017 02:54:30,000	19,18	1,01
29	14.09.2017 02:54:40,000	19,12	0,69
30	14.09.2017 02:54:50,000	19,03	1,07
31	14.09.2017 02:55:00,000	18,97	0,76
32	14.09.2017 02:55:10,000	18,88	0,89
33	14.09.2017 02:55:20,000	18,82	0,82
34	14.09.2017 02:55:30,000	18,76	0,99
35	14.09.2017 02:55:40,000	18,68	0,89
36	14.09.2017 02:55:50,000	18,62	0,82
37	14.09.2017 02:56:00,000	18,56	0,99
38	14.09.2017 02:56:10,000	18,47	0,88
39	14.09.2017 02:56:20,000	18,41	0,81
40	14.09.2017 02:56:30,000	18,35	0,98
41	14.09.2017 02:56:40,000	18,26	0,87
42	14.09.2017 02:56:50,000	18,20	1,04
43	14.09.2017 02:57:00,000	18,11	0,94
44	14.09.2017 02:57:10,000	18,02	1,07
45	14.09.2017 02:57:20,000	17,96	0,76
46	14.09.2017 02:57:30,000	17,90	0,93
47	14.09.2017 02:57:40,000	17,81	1,06
48	14.09.2017 02:57:50,000	17,72	0,95
49	14.09.2017 02:58:00,000	17,67	0,88
50	14.09.2017 02:58:10,000	17,58	1,01
51	14.09.2017 02:58:20,000	17,49	0,91
52	14.09.2017 02:58:30,000	17,37	1,00
53	14.09.2017 02:58:40,000	12,36	5,99
54	14.09.2017 02:58:50,000	9,56	6,88
55	14.09.2017 02:59:00,000	7,07	6,21
56	14.09.2017 02:59:10,000	5,83	5,40
57	14.09.2017 02:59:20,000	5,00	5,81
58	14.09.2017 02:59:30,000	4,26	5,62
59	14.09.2017 02:59:40,000	3,77	6,47
60	14.09.2017 02:59:50,000	3,40	7,69
61	14.09.2017 03:00:00,000	3,13	8,33
62	14.09.2017 03:00:10,000	2,79	10,31
63	14.09.2017 03:00:20,000	2,36	12,68
64	14.09.2017 03:00:30,000	1,69	15,96
65	14.09.2017 03:00:40,000	1,02	18,27
66	14.09.2017 03:00:50,000	0,69	19,57
67	14.09.2017 03:01:00,000	0,45	20,72
68	14.09.2017 03:01:10,000	0,29	22,21
69	14.09.2017 03:01:20,000	0,12	23,70
70	14.09.2017 03:01:30,000	0,04	23,60
71	14.09.2017 03:01:40,000	-0,08	22,01
72	14.09.2017 03:01:50,000	-0,12	21,23
73	14.09.2017 03:02:00,000	-0,17	20,70
74	14.09.2017 03:02:10,000	-0,21	20,41
75	14.09.2017 03:02:20,000	-0,21	20,65
76	14.09.2017 03:02:30,000	-0,29	22,00
77	14.09.2017 03:02:40,000	-0,29	23,44
78	14.09.2017 03:02:50,000	-0,33	25,56
79	14.09.2017 03:03:00,000	-0,33	26,77
80	14.09.2017 03:03:10,000	-0,25	27,35
81	14.09.2017 03:03:20,000	-0,25	27,11
82	14.09.2017 03:03:30,000	-0,21	26,92
83	14.09.2017 03:03:40,000	-0,25	26,87
84	14.09.2017 03:03:50,000	-0,25	26,63
85	14.09.2017 03:04:00,000	-0,25	26,39
86	14.09.2017 03:04:10,000	-0,25	26,39
87	14.09.2017 03:04:20,000	-0,29	25,61
88	14.09.2017 03:04:30,000	-0,33	25,32
89	14.09.2017 03:04:40,000	-0,33	25,32
90	14.09.2017 03:04:50,000	-0,33	25,08
91	14.09.2017 03:05:00,000	-0,37	25,03
92	14.09.2017 03:05:10,000	-0,37	26,24
93	14.09.2017 03:05:20,000	-0,29	27,78
94	14.09.2017 03:05:30,000	-0,12	28,94
95	14.09.2017 03:05:40,000	-0,29	29,47
96	14.09.2017 03:05:50,000	-0,33	29,90
97	14.09.2017 03:06:00,000	-0,25	30,96
98	14.09.2017 03:06:10,000	-0,21	31,98
99	14.09.2017 03:06:20,000	0,41	32,48
100	14.09.2017 03:06:30,000	0,90	33,06
101	14.09.2017 03:06:40,000	1,06	33,26
102	14.09.2017 03:06:50,000	1,18	33,16
103	14.09.2017 03:07:00,000	1,26	33,50
104	14.09.2017 03:07:10,000	1,34	33,12
105	14.09.2017 03:07:20,000	1,38	33,40
106	14.09.2017 03:07:30,000	1,50	34,27
107	14.09.2017 03:07:40,000	1,61	34,42
108	14.09.2017 03:07:50,000	1,65	34,71
109	14.09.2017 03:08:00,000	1,65	34,95
110	14.09.2017 03:08:10,000	1,69	35,00
111	14.09.2017 03:08:20,000	1,73	34,56
